Customer ID,Customer Name,Customer_Segment,Maritial_Status,Gender,DOB,Effective_Start_Dt,Effective_End_Dt,Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Country,Region,State or Province,City,Postal Code,Total_Policy_Amt,Premium_Amt_Paid_TillDate
3386,Doctor. Carmen Elmore,Corporate,Divorced,Male,1989-12-07,2007-03-03,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3386,HSB_Auto_98765,2000,Monthly,2007-03-03,2029-12-27,2010-03-31,2010-09-25,U.S,East,Ohio,Bowling Green,43402,200000,72000
1595,Doctor. Chad Henson,Corporate,Single,Male,1991-02-05,2006-11-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1595,HSB_Lifeclaim_13579,5000,Quarterly,2006-11-01,2030-12-27,2010-02-01,2010-03-01,United States,East,West Virginia,Huntington,25705,500000,60000
3306,Doctor. Claire Warren,Small Business,Divorced,Female,1990-02-07,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3306,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-29,2010-04-01,2010-09-26,U.S,East,Connecticut,New London,6320,500000,60000
1840,Doctor. Clifford Webb,Home Office,Single,Female,1991-02-07,2005-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1840,HSB_Lifeclaim_13579,5000,Quarterly,2005-12-31,2030-12-29,2009-03-31,2009-09-25,United States,East,Massachusetts,Townsend,1469,500000,60000
1471,Doctor. Danielle Daniel,Home Office,Single,Male,1990-02-06,2005-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1471,HSB_Lifeclaim_13579,5000,Quarterly,2005-12-31,2029-12-28,2009-03-31,2009-09-25,U.S,East,Ohio,Westerville,43081,500000,60000
3139,Doctor. David Powell,Home Office,Widowed,Male,1989-12-10,2007-03-01,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3139,HSB_Auto_98765,2000,Monthly,2007-03-01,2029-12-30,2010-04-01,2010-09-26,US,East,New Jersey,Cranford,7016,200000,72000
2276,Doctor. Dennis Block Richardson,Consumer,Single,Male,1990-02-11,2009-08-02,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2276,HSB_Jewel_02468,60000,Half Yearly,2009-08-02,2030-01-02,2010-02-02,2010-03-02,U.S,East,New York,Niagara Falls,14304,400000,60000
1709,Doctor. Dennis Bowen,Small Business,Single,Male,1990-02-05,2005-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1709,HSB_Lifeclaim_13579,5000,Quarterly,2005-12-31,2029-12-27,2009-03-31,2009-09-25,U.S,East,Pennsylvania,Pottstown,19464,500000,60000
1156,Doctor. Edith Forbes,Consumer,Single,Male,1991-02-05,2008-10-01,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1156,HSB_Jewel_02468,60000,Half Yearly,2008-10-01,2030-12-27,2009-03-31,2009-09-25,U.S,East,Massachusetts,Tewksbury,1876,400000,60000
1227,Doctor. Elsie Hwang,Small Business,Single,Male,1988-12-07,2008-06-03,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1227,HSB_Auto_98765,2000,Monthly,2008-06-03,2028-12-27,2011-07-03,2012-01-03,U.S,East,Vermont,South Burlington,5403,200000,72000
2020,Doctor. Erika Jordan,Home Office,Single,Male,1989-12-07,2006-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2020,HSB_Auto_98765,2000,Monthly,2006-12-31,2029-12-27,2010-01-31,2010-02-28,United States,East,Pennsylvania,Plum,15239,200000,72000
1680,Doctor. Esther Whitaker,Consumer,Single,Male,1991-12-07,2010-06-01,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1680,HSB_Auto_98765,2000,Monthly,2010-06-01,2031-12-27,2013-07-01,2014-01-01,United States,East,Ohio,Fairfield,45014,200000,72000
2760,Doctor. Evan Adkins,Corporate,Single,Male,1990-02-05,2009-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2760,HSB_Lifeclaim_13579,5000,Quarterly,2009-12-31,2029-12-27,2013-03-31,2013-09-25,US,East,Connecticut,Waterbury,6708,500000,60000
2351,Doctor. Faye Silver,Corporate,Single,Male,1993-02-05,2005-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2351,HSB_Lifeclaim_13579,5000,Quarterly,2005-12-31,2032-12-27,2009-03-31,2009-09-25,US,East,Maryland,Crofton,21114,500000,60000
1202,Doctor. Faye Wolf,Consumer,Single,Male,1989-02-05,2006-10-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1202,HSB_Lifeclaim_13579,5000,Quarterly,2006-10-31,2028-12-27,2010-01-31,2010-02-28,United States,East,New Jersey,South Orange,7079,500000,60000
210,Doctor. Floyd Dale,Home Office,Single,Male,1994-02-05,2005-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_210,HSB_Lifeclaim_13579,5000,Quarterly,2005-12-31,2033-12-27,2009-03-31,2009-09-25,United States,East,New York,Troy,12180,500000,60000
2963,Doctor. Frances Johnson,Consumer,Married,Male,1989-02-05,2007-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2963,HSB_Lifeclaim_13579,5000,Quarterly,2007-12-31,2028-12-27,2011-03-31,2011-09-25,U.S,East,Maryland,Middle River,21220,500000,60000
975,Doctor. Francis Evans,Corporate,Single,Male,1992-02-05,2009-10-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_975,HSB_Lifeclaim_13579,5000,Quarterly,2009-10-31,2031-12-27,2013-01-31,2013-02-28,U.S,East,Massachusetts,Boston,2108,500000,60000
2196,Doctor. Gene Heath Cross,Small Business,Single,Male,1993-02-05,2007-10-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2196,HSB_Lifeclaim_13579,5000,Quarterly,2007-10-31,2032-12-27,2011-01-31,2011-02-28,US,East,New York,Jamestown,14701,500000,60000
2382,Doctor. Geoffrey Saunders,Small Business,Single,Male,1993-02-05,2011-04-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2382,HSB_Lifeclaim_13579,5000,Quarterly,2011-04-01,2032-12-27,2014-07-01,2015-01-01,United States,East,New York,New York City,10024,500000,60000
1497,Doctor. Gloria Jacobs,Corporate,Single,Male,1990-02-05,2009-03-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1497,HSB_Lifeclaim_13579,5000,Quarterly,2009-03-30,2029-12-27,2012-06-30,2012-12-31,US,East,New York,Elmira,14901,500000,60000
663,Doctor. Hilda Bennett,Home Office,Single,Male,1992-12-07,2007-03-03,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_663,HSB_Auto_98765,2000,Monthly,2007-03-03,2032-12-27,2010-03-31,2010-09-25,U.S,East,Ohio,Steubenville,43952,200000,72000
3311,Doctor. Jackie Flynn,Small Business,Married,Male,1992-02-05,2005-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3311,HSB_Lifeclaim_13579,5000,Quarterly,2005-12-31,2031-12-27,2009-03-31,2009-09-25,US,East,Massachusetts,Winchester,1890,500000,60000
1885,Doctor. Jacob Hirsch,Home Office,Single,Male,1992-02-05,2009-10-01,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1885,HSB_Jewel_02468,60000,Half Yearly,2009-10-01,2031-12-27,2010-03-31,2010-09-25,U.S,East,Rhode Island,Barrington,2806,400000,60000
855,Doctor. Jacob Lanier,Corporate,Single,Male,1993-02-05,2007-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_855,HSB_Lifeclaim_13579,5000,Quarterly,2007-12-31,2032-12-27,2011-03-31,2011-09-25,U.S,East,Connecticut,Danbury,6810,500000,60000
2507,Doctor. Jeanette Davies,Home Office,Single,Male,1991-02-05,2011-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2507,HSB_Jewel_02468,60000,Half Yearly,2011-12-30,2030-12-27,2012-06-30,2012-12-31,U.S,East,Maine,Bangor,4401,400000,60000
1380,Doctor. Jeanne Walker,Home Office,Single,Male,1989-02-05,2009-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1380,HSB_Lifeclaim_13579,5000,Quarterly,2009-12-31,2028-12-27,2013-03-31,2013-09-25,United States,East,New Hampshire,Portsmouth,3801,500000,60000
899,Doctor. Jordan Berry,Small Business,Single,Female,1992-02-05,2009-03-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_899,HSB_Lifeclaim_13579,5000,Quarterly,2009-03-30,2031-12-27,2012-06-30,2012-12-31,US,East,Pennsylvania,Altoona,16602,500000,60000
351,Doctor. Juanita Coley Knox,Home Office,Single,Female,1990-12-07,2007-03-03,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_351,HSB_Auto_98765,2000,Monthly,2007-03-03,2030-12-27,2010-03-31,2010-09-25,U.S,East,New York,Watertown,13601,200000,72000
731,Doctor. June Herbert,Consumer,Single,Female,1993-02-05,2006-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_731,HSB_Lifeclaim_13579,5000,Quarterly,2006-12-31,2032-12-27,2010-03-31,2010-09-25,US,East,Massachusetts,Burlington,1803,500000,60000
3078,Doctor. Kate McKenna,Small Business,Single,Female,1992-02-05,2007-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3078,HSB_Lifeclaim_13579,5000,Quarterly,2007-12-31,2031-12-27,2011-03-31,2011-09-25,United States,East,Ohio,Toledo,43615,500000,60000
1607,Doctor. Kathleen Huang Hall,Home Office,Single,Female,1989-02-05,2009-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1607,HSB_Lifeclaim_13579,5000,Quarterly,2009-12-31,2028-12-27,2013-03-31,2013-09-25,U.S,East,New York,Freeport,11520,500000,60000
1009,Doctor. Kristin George,Corporate,Single,Female,1996-12-07,2010-03-03,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1009,HSB_Auto_98765,2000,Monthly,2010-03-03,2036-12-27,2013-03-31,2013-09-25,United States,East,Maine,Saco,4072,200000,72000
2938,Doctor. Laurie Case Daniel,Small Business,Single,Female,1994-02-05,2011-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2938,HSB_Lifeclaim_13579,5000,Quarterly,2011-12-31,2033-12-27,2015-03-31,2015-09-25,United States,East,Massachusetts,Stoneham,2180,500000,60000
2516,Doctor. Leo E Underwood,Home Office,Single,Female,1997-02-05,2007-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2516,HSB_Lifeclaim_13579,5000,Quarterly,2007-12-31,2036-12-27,2011-03-31,2011-09-25,US,East,New Jersey,Englewood,7631,500000,60000
3098,Doctor. Lorraine Boykin,Consumer,Single,Female,1995-02-05,2011-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3098,HSB_Lifeclaim_13579,5000,Quarterly,2011-12-31,2034-12-27,2015-03-31,2015-09-25,U.S,East,New York,Shirley,11967,500000,60000
1193,Doctor. Louis Parrish,Small Business,Single,Female,1992-02-05,2002-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1193,HSB_Lifeclaim_13579,5000,Quarterly,2002-12-31,2031-12-27,2006-03-31,2006-09-25,US,East,District of Columbia,Washington,20016,500000,60000
2923,Doctor. Lynne Griffith,Consumer,Single,Female,1986-02-05,2011-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2923,HSB_Lifeclaim_13579,5000,Quarterly,2011-12-31,2025-12-27,2015-03-31,2015-09-25,US,East,Maryland,Hagerstown,21740,500000,60000
2601,Doctor. Malcolm French,Corporate,Single,Female,1990-02-05,2009-03-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2601,HSB_Lifeclaim_13579,5000,Quarterly,2009-03-30,2029-12-27,2012-06-30,2012-12-31,U.S,East,New Hampshire,Merrimack,3054,500000,60000
1028,Doctor. Marguerite Rodgers,Small Business,Single,Female,1992-02-05,2015-01-01,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1028,HSB_Jewel_02468,60000,Half Yearly,2015-01-01,2031-12-27,2015-07-01,2016-01-01,U.S,East,New York,Commack,11725,400000,60000
1340,Doctor. Marie Bass,Home Office,Single,Female,1994-02-05,2009-03-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1340,HSB_Lifeclaim_13579,5000,Quarterly,2009-03-30,2033-12-27,2012-06-30,2012-12-31,US,East,New York,New York City,10170,500000,60000
469,Doctor. Marion Bowling,Small Business,Single,Female,1995-12-07,2010-06-01,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_469,HSB_Auto_98765,2000,Monthly,2010-06-01,2035-12-27,2013-07-01,2014-01-01,US,East,New Jersey,Hawthorne,7506,200000,72000
579,Doctor. Marlene Abrams,Corporate,Single,Female,1994-02-05,2006-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_579,HSB_Lifeclaim_13579,5000,Quarterly,2006-12-31,2033-12-27,2010-03-31,2010-09-25,U.S,East,Connecticut,Seymour,6478,500000,60000
2549,Doctor. Martha Bowers,Small Business,Single,Female,1999-02-05,2007-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2549,HSB_Lifeclaim_13579,5000,Quarterly,2007-12-31,2038-12-27,2011-03-31,2011-09-25,United States,East,Ohio,Whitehall,43213,500000,60000
1639,Doctor. Marvin Rollins,Home Office,Single,Female,1994-02-05,2008-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1639,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-30,2033-12-27,2012-03-30,2012-09-24,US,East,Connecticut,Stamford,6901,500000,60000
1733,Doctor. Nina Horne Kelly,Small Business,Single,Female,1996-02-05,2009-10-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1733,HSB_Lifeclaim_13579,5000,Quarterly,2009-10-31,2035-12-27,2013-01-31,2013-02-28,US,East,District of Columbia,Washington,20012,500000,60000
2667,Doctor. Pat Baker,Home Office,Single,Female,1997-02-05,2010-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2667,HSB_Lifeclaim_13579,5000,Quarterly,2010-12-31,2036-12-27,2014-03-31,2014-09-25,United States,East,Ohio,Lakewood,44107,500000,60000
3251,Doctor. Peter Brooks,Corporate,Single,Female,1996-02-05,2010-10-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3251,HSB_Lifeclaim_13579,5000,Quarterly,2010-10-31,2035-12-27,2014-01-31,2014-02-28,United States,East,New York,New York City,10112,500000,60000
997,Doctor. Phillip Pollard,Small Business,Single,Female,1992-02-05,2004-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_997,HSB_Lifeclaim_13579,5000,Quarterly,2004-12-30,2031-12-27,2008-03-30,2008-09-24,US,East,New Jersey,Bayonne,7002,500000,60000
3367,Doctor. Renee McKenzie,Home Office,Single,Female,1997-02-05,2007-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3367,HSB_Lifeclaim_13579,5000,Quarterly,2007-12-31,2036-12-27,2011-03-31,2011-09-25,United States,East,Ohio,Upper Arlington,43221,500000,60000
371,Doctor. Roberta Mullins Peters,Corporate,Single,Female,1998-02-05,2012-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_371,HSB_Lifeclaim_13579,5000,Quarterly,2012-12-30,2037-12-27,2016-03-30,2016-09-24,US,East,Massachusetts,Everett,2149,500000,60000
275,Doctor. Roger Blalock Cassidy,Corporate,Single,Female,1993-02-05,2007-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_275,HSB_Lifeclaim_13579,5000,Quarterly,2007-12-31,2032-12-27,2011-03-31,2011-09-25,U.S,East,Connecticut,Fairfield,6824,500000,60000
488,Doctor. Ronnie Creech,Corporate,Single,Female,1988-02-05,2008-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_488,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-30,2027-12-27,2012-03-30,2012-09-24,United States,East,Maine,South Portland,4106,500000,60000
741,Doctor. Stacey Hale,Consumer,Single,Female,1991-02-05,2005-10-01,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_741,HSB_Jewel_02468,60000,Half Yearly,2005-10-01,2030-12-27,2006-03-31,2006-09-25,United States,East,New Jersey,Summit,7901,400000,60000
2212,Doctor. Stacy Chang,Home Office,Single,Female,1996-02-05,2012-10-01,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2212,HSB_Jewel_02468,60000,Half Yearly,2012-10-01,2035-12-27,2013-03-31,2013-09-25,United States,East,Maryland,Catonsville,21228,400000,60000
2709,Doctor. Stanley Steele,Consumer,Single,Female,1986-12-07,2012-03-02,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2709,HSB_Auto_98765,2000,Monthly,2012-03-02,2026-12-27,2015-03-31,2015-09-25,U.S,East,Maryland,Ellicott City,21042,200000,72000
2883,Doctor. Stuart Sharma,Consumer,Single,Female,1988-02-05,2012-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2883,HSB_Lifeclaim_13579,5000,Quarterly,2012-12-30,2027-12-27,2016-03-30,2016-09-24,U.S,East,Ohio,North Olmsted,44070,500000,60000
624,Doctor. Terry Klein,Home Office,Single,Female,1996-02-05,2008-10-01,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_624,HSB_Jewel_02468,60000,Half Yearly,2008-10-01,2035-12-27,2009-03-31,2009-09-25,United States,East,Vermont,Rutland,5701,400000,60000
306,Doctor. Thomas McAllister,Small Business,Single,Female,1994-02-05,2013-10-01,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_306,HSB_Jewel_02468,60000,Half Yearly,2013-10-01,2033-12-27,2014-03-31,2014-09-25,US,East,Maryland,Pikesville,21208,400000,60000
1104,Doctor. Timothy Ross,Home Office,Single,Female,1993-02-05,2008-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1104,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-30,2032-12-27,2012-03-30,2012-09-24,United States,East,New York,New York City,10282,500000,60000
600,Doctor. Vickie Morse,Corporate,Single,Female,1998-02-05,2008-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_600,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-30,2037-12-27,2012-03-30,2012-09-24,US,East,Maryland,Reisterstown,21136,500000,60000
1062,Doctor. Willie Robinson,Small Business,Single,Female,1988-12-07,2010-06-01,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1062,HSB_Auto_98765,2000,Monthly,2010-06-01,2028-12-27,2013-07-01,2014-01-01,US,East,New York,Coram,11727,200000,72000
3079,Dr. Andrew Levine,Small Business,Married,Male,1995-02-05,2005-10-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3079,HSB_Lifeclaim_13579,5000,Quarterly,2005-10-31,2034-12-27,2009-01-31,2009-02-28,United States Of America,East,Pennsylvania,Philadelphia,19112,500000,60000
211,Dr. Anna Wood,Home Office,Married,Female,1991-02-05,2008-04-02,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_211,HSB_Lifeclaim_13579,5000,Quarterly,2008-04-02,2030-12-27,2011-07-02,2012-01-02,United States Of America,East,New York,Utica,13501,500000,60000
1159,Dr. Arlene Weeks,Consumer,Married,Male,1991-12-08,2008-01-02,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1159,HSB_Auto_98765,2000,Monthly,2008-01-02,2031-12-28,2011-02-02,2011-03-02,U.S.A,East,New Jersey,Union City,7086,200000,72000
2764,Dr. Arnold Johnson,Corporate,Married,Male,1993-02-08,2008-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2764,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-30,2032-12-30,2012-03-30,2012-09-24,USA,East,New Jersey,Hackensack,7601,500000,60000
858,Dr. Arthur Brady,Corporate,Married,Male,1993-02-09,2008-07-31,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_858,HSB_Jewel_02468,60000,Half Yearly,2008-07-31,2032-12-31,2009-01-31,2009-02-28,U.S.A,East,Maine,Lewiston,4240,400000,60000
315,Dr. Benjamin Kaufman,Corporate,Single,Male,1994-02-06,2011-01-01,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_315,HSB_Jewel_02468,60000,Half Yearly,2011-01-01,2033-12-28,2011-07-01,2012-01-01,USA,East,Massachusetts,Belchertown,1007,400000,60000
3314,Dr. Billy Hale,Small Business,Single,Female,1989-12-09,2005-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3314,HSB_Auto_98765,2000,Monthly,2005-12-31,2029-12-29,2009-01-31,2009-02-28,USA,East,New Jersey,Fort Lee,7024,200000,72000
339,Dr. Bobby Clements,Corporate,Single,Male,1989-12-07,2007-03-03,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_339,HSB_Auto_98765,2000,Monthly,2007-03-03,2029-12-27,2010-03-31,2010-09-25,United States Of America,East,Ohio,Columbus,43229,200000,72000
3067,Dr. Carole Miller,Consumer,Divorced,Male,1989-12-09,2008-03-02,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3067,HSB_Auto_98765,2000,Monthly,2008-03-02,2029-12-29,2011-03-31,2011-09-25,USA,East,Ohio,Austintown,44515,200000,72000
358,Dr. Chris F Brandt,Corporate,Single,Male,1989-02-05,2009-01-01,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_358,HSB_Jewel_02468,60000,Half Yearly,2009-01-01,2028-12-27,2009-07-01,2010-01-01,U.S.A,East,Pennsylvania,King of Prussia,19406,400000,60000
2215,Dr. Christopher High,Corporate,Single,Female,1991-02-11,2005-10-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2215,HSB_Lifeclaim_13579,5000,Quarterly,2005-10-31,2031-01-02,2009-01-31,2009-02-28,United States Of America,East,Ohio,Massillon,44646,500000,60000
1734,Dr. Christopher Meadows,Small Business,Single,Female,1991-02-05,2008-10-01,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1734,HSB_Jewel_02468,60000,Half Yearly,2008-10-01,2030-12-27,2009-03-31,2009-09-25,USA,East,New York,Harrison,10528,400000,60000
2924,Dr. Courtney Nelson,Consumer,Divorced,Male,1990-02-05,2005-10-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2924,HSB_Lifeclaim_13579,5000,Quarterly,2005-10-31,2029-12-27,2009-01-31,2009-02-28,USA,East,Maryland,Laurel,20707,500000,60000
